"((-2.526713215, -14.0, 1.224585585, -0.941384175, -0.394852875, -2.385890895, -1.803619755, 2.001336305, -0.391040085, -2.127890225, 3.902816355, -0.987079415, -1.320682885, -14.0, -14.0, -14.0, -14.0, -1.185382405, -14.0, -1.953822755, -14.0, -5.391884365, -3.718313455, 2.248121985, -2.795378835, -0.925082155, -3.141979755, -0.727512875, -14.0, -2.304316415, -14.0, -1.649582095, -3.533221135, -14.0, -4.919945515, -0.272794785, -0.720944115, -14.0, -4.453247865, -14.0, -4.870138215, -1.348356645, 0.677035875, -5.964124085, -5.039943985, 2.765379085), 'HF')",33
"((-2.14103003, -14.0, 2.03026223, -1.34238868, -0.2357395, -14.0, -1.95411351, 1.11956694, -2.93777569, -2.59402915, 3.42364709, -0.02404491, -1.33875591, -14.0, -14.0, -14.0, -4.02931222, -1.4365325, -14.0, -2.87117059, -14.0, -2.63069856, -14.0, 0.25510788, -3.46849851, -2.31058817, -2.53752329, 0.27147417, -14.0, -3.58206588, -14.0, -0.93229898, -14.0, -7.49997773, -8.64120324, -0.98047749, -1.53957878, -14.0, -0.98771443, -14.0, -5.03721111, -2.534583, 0.69501395, -8.79294571, -3.12392239, 2.70761726), 'PS')",1996
"((-1.691484418, -14.0, 2.325070813, 0.258870523, 0.140367643, -1.574775518, -4.652914618, 1.761144413, -0.463224298, -1.750856548, 4.043086113, 0.707652853, -1.758959778, -14.0, -14.0, -14.0, -3.779944938, -0.507440077, -14.0, -14.0, -14.0, -14.0, -3.835852278, 2.502764493, -1.014925048, 0.274681723, -3.913123378, -1.171789208, -14.0, -1.253911868, -14.0, -2.777402938, -14.0, -14.0, -4.758359378, -0.567914717, -0.424861327, -14.0, -14.0, -5.862526958, -4.336423198, -0.998887428, 0.813729873, -6.840763008, -14.0, 3.061896623), 'HF')",16
"((-2.231172805, -14.0, 4.194705315, -1.306704725, 0.316331845, -2.085136915, -3.837039205, 1.498965275, -3.132182035, -1.741135525, 2.010069615, -1.003580755, -1.148338145, -5.860072315, -14.0, -0.572202195, 0.794241425, -1.932977025, -14.0, -14.0, -14.0, -5.701958215, -2.652053585, 0.266499425, -0.778139475, -1.439691465, -5.651739945, 1.224693295, -14.0, -1.877424385, -6.119626945, -1.515654515, 0.461378825, -2.548087045, -6.562792085, -0.526268165, -1.220504115, -2.286719575, 0.283939695, -1.306872535, -14.0, -2.461255915, -0.151865595, -14.0, -14.0, 2.419826785), 'HF')",5
"((-3.247257103, -14.0, 3.588292348, 0.248734147, -0.257986123, -2.180874233, -2.865082993, 1.805823818, -2.032982583, -1.578913403, 3.188387158, -0.365030073, -0.893135473, -14.0, -14.0, -3.105725253, -14.0, -0.575450843, -14.0, -3.272265043, -14.0, -14.0, -2.157829753, 1.125406848, -0.631311933, -1.913761893, -14.0, -0.526133163, -14.0, -2.329145493, -14.0, -1.785244923, -4.048973413, -14.0, -4.806288583, 0.145405467, -0.481933663, -2.447376823, -3.290291133, -14.0, -14.0, -2.458406893, 0.859479627, -14.0, -4.738047063, 2.525164708), 'HF')",13
"((-1.33506238, -14.0, -0.47408215, 0.27515104, -0.28552911, -1.4855169, -2.4900314, 1.73040155, -0.8399736, -1.88170885, 4.12935718, 0.18047965, 0.181, -14.0, -14.0, -14.0, -3.80360115, -0.64470835, -14.0, -14.0, -14.0, -14.0, -14.0, 2.34728242, -1.81166561, -0.28323161, -2.95051341, -1.59196183, -3.76087536, -1.68131223, -14.0, -1.85010918, -14.0, -14.0, -3.52025761, -1.72642098, -1.18266378, -14.0, -3.18693941, -4.69490329, -2.91834282, -0.22116179, 1.17157304, -4.30851366, -4.04152951, 3.31830207), 'HF')",34
"((-14.0, 1.047140823, -14.0, -5.693315508, 0.011726543, -14.0, -14.0, -2.646776268, -14.0, -2.978681188, -14.0, -1.531134768, 1.638079663, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.926702448, -14.0, -14.0, -14.0, -14.0, -4.366524598, -5.954264558, -2.536513708, -14.0, -14.0, -8.648224368, -14.0, -0.825550097, -14.0, -4.125831198, -14.0, -14.0, -4.726849418, -14.0, -7.309802288, -2.924719688, 3.350337263), 'HF')",10
"((-2.088379785, -14.0, 4.268068025, 0.123890435, 0.460704935, -4.522765645, -1.749680755, 0.895512505, -4.960752625, -2.719253035, 3.208320235, -0.478429885, -3.444693915, -14.0, -14.0, -4.150606915, -14.0, -14.0, -14.0, -3.740199955, -14.0, -5.774457035, -2.467321515, 0.638046305, -1.395017235, -1.358138335, -4.233309695, 0.615763015, -14.0, -1.261676695, -14.0, -1.744248135, -3.248999415, -14.0, -4.577723575, -0.709682865, -1.174585395, -4.258053505, -0.372953735, -2.199476565, -4.654911095, -1.170947585, -0.195175235, -14.0, -3.291907605, 2.458128595), 'HF')",8
"((-14.0, 1.327093743, -14.0, -14.0, 0.076750973, -14.0, -14.0, -0.620872558, -6.262710368, -1.777813068, -2.538374048, -1.453358968, -0.989872908, -14.0, -14.0, -14.0, -14.0, -3.499408128, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -3.784488918, -0.331033348, -14.0, -14.0, -14.0, -4.023073088, -3.048598948, -1.671983358, -14.0, -14.0, -14.0, -14.0, -1.085659278, -14.0, -14.0, -14.0, -0.683998277, -14.0, -14.0, -14.0, -14.0, 2.680891663), 'HF')",22
"((-2.301861363, -14.0, 3.819089898, 0.022511377, 0.784645607, -1.401831993, -1.086494543, 2.163749428, -2.542458303, -1.261717673, 2.917539398, 0.697106237, 0.581795667, -4.102275203, -3.390469743, 0.650342527, -3.200677643, -0.832630122, -14.0, -2.744449273, -14.0, -1.327697013, -2.467729853, 1.348705268, -0.894087493, -2.692072863, -2.835531463, 1.027455368, -14.0, -0.860505873, -14.0, -1.099876653, -0.348758743, -14.0, -6.143837833, -0.475076253, -0.793771263, -14.0, 1.450535788, -1.403502473, -14.0, -1.969562673, 0.863904787, -14.0, -14.0, 1.109002308), 'NP')",1033
"((-2.362414645, -14.0, 3.697773255, -0.171674455, 0.364397745, -1.968628865, -0.781612675, 2.006688785, -4.243349965, -2.993108485, 2.867212045, -0.042214095, 0.069442605, -14.0, -14.0, -14.0, -3.332604855, -1.457275325, -14.0, -2.775281325, -14.0, -5.784513065, -2.841798735, 1.596611225, -0.240337845, -2.294982075, -4.004228055, -0.537392855, -4.010000145, -0.805105985, -6.316547095, -1.994800845, -2.785336925, -14.0, -5.363211735, -0.020158185, -1.090295135, -4.578772455, -1.136702275, -3.551538865, -4.705274225, -2.579773415, -0.671154705, -6.659836635, -5.407178515, 2.720698235), 'HF')",4
"((-14.0, 2.785442033, -14.0, -4.238749608, -0.079473747, -14.0, -5.217038918, 0.557117912, -3.984730078, -14.0, -14.0, 1.224385473, -2.912161978, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -3.978866338, -1.414221088, -14.0, -14.0, -14.0, -14.0, -14.0, -4.215518218, -14.0, -14.0, -14.0, -14.0, -0.240971198, -14.0, -14.0, -14.0, -1.045693638, -14.0, -14.0, -14.0, -14.0, 4.535963163), 'PS')",1450
"((-14.0, -14.0, -14.0, -2.782334048, -0.429226487, -14.0, -4.443075448, -1.759544698, -4.820986708, -3.786885838, -1.569853388, -0.097453167, -2.329334828, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -3.847809698, -14.0, -14.0, -14.0, -0.723686387, -1.369997278, -0.417320448, -14.0, -14.0, -14.0, -4.066238038, -14.0, -0.624869937, -14.0, -14.0, -14.0, -14.0, -0.546109917, -14.0, -7.818510428, -14.0, -14.0, -14.0, -14.0, -4.077111528, -2.413020908, 1.600206343), 'NP')",699
"((-4.66069839, -14.0, -4.22782347, -2.86483198, 0.00685055, -4.98689068, -1.96944364, -1.24610803, -5.79662564, -3.61061505, 2.43810227, 0.37424741, -0.98236731, -14.0, -14.0, -14.0, -14.0, -4.4806644, -14.0, -3.94198265, -14.0, -3.95540852, -5.43987932, -0.29002284, -4.30735692, -1.32334058, -5.50811154, -2.89060147, -14.0, -14.0, -14.0, -1.57578749, -5.67661164, -5.74855824, -6.60405406, -5.63142994, -1.33340522, -14.0, -1.80900782, -6.31352019, -14.0, -4.08362917, -1.24230413, -4.57973372, -2.75808751, 2.90234216), 'PS')",2049
"((-14.0, 1.415812675, -14.0, -14.0, -1.837275795, -14.0, -14.0, 0.602549525, -14.0, -14.0, -14.0, -0.138085945, -2.639571935, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.065844805, -0.528667035, -14.0, -14.0, -14.0, -14.0, -14.0, -1.491399935, -14.0, -14.0, -14.0, -14.0, -0.598781675, -14.0, -8.105423745, -14.0, -4.319857545, -14.0, -14.0, -5.782857755, -4.298866055, 3.927457405), 'NP')",558
"((-2.342214403, -14.0, -2.594715573, -2.024892653, 0.179025618, -5.274275673, -2.749698533, -0.553209043, -14.0, -3.607922433, 1.852015198, 0.375105138, -0.092132763, -3.161468443, -14.0, -1.968200503, 0.882616298, -2.243098973, -14.0, -5.268084133, -14.0, -1.507761753, -4.985181023, 1.349690428, -3.870488943, -2.739046353, -5.261975763, 0.181043578, -14.0, -14.0, -14.0, -1.785467733, -1.977077143, -4.943636813, -14.0, -4.369036453, -0.539954993, -14.0, 0.987364788, -5.496304853, -14.0, -2.095501093, -0.531664792, -8.072701033, -6.084784383, 2.146397108), 'NP')",1144
"((-5.322820343, -14.0, 1.977805988, -0.990754743, 0.292506288, -3.514039263, -2.488355043, -0.389348923, -3.797033523, -2.781712633, 3.153740418, -0.333778253, -1.989697383, -14.0, -14.0, -4.428879233, -14.0, -2.451624453, -14.0, -14.0, -14.0, -1.639701113, -4.542147663, 0.634794828, -5.014398703, -2.463596313, -5.008642523, -2.506826753, -6.015523273, -5.478735033, -7.035304773, -1.797265723, -1.106813163, -14.0, -6.473052253, -3.456344913, -0.905342933, -14.0, 0.019747757, -4.507320683, -14.0, -2.046153703, 0.127418248, -8.671171903, -5.413154123, 2.410102368), 'PS')",2015
"((-14.0, 1.301640438, -14.0, -14.0, -0.004119952, -14.0, -14.0, -14.0, -14.0, -5.527550613, -14.0, 1.054366968, 1.169565498, -14.0, -14.0, -14.0, -14.0, -2.228499083, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -3.736412473, -1.666150833, -14.0, -14.0, -14.0, -4.027934143, -6.150114853, -2.370360633, -14.0, -14.0, -14.0, -14.0, -1.224646813, -14.0, -6.700419033, -14.0, -2.763964983, -14.0, -14.0, -14.0, -1.751865383, 3.599127398), 'PS')",1341
"((-3.554252803, -14.0, -6.184010753, -1.477267253, -0.350944912, -14.0, -2.971914423, 0.779147298, -2.428307423, -2.793943633, 2.098610308, 0.414920128, -0.851494112, -14.0, -14.0, -5.344134753, -5.351416743, -1.753930293, -14.0, -4.587552823, -14.0, -14.0, -4.560912203, 1.019000358, -4.532646563, -1.673554463, -7.281211273, -1.697732353, -14.0, -4.026495613, -5.981281293, -0.968502512, -14.0, -6.921015983, -5.464023623, -4.033147753, -0.670046233, -4.908650513, -2.504082283, -3.366461693, -3.699998743, -1.159188663, 0.315187898, -5.797721583, -4.190132363, 1.989493658), 'PS')",1963
"((-5.871180998, -14.0, 3.293422123, -2.080001838, -0.021649267, -2.690821648, -6.782446878, 1.526860523, -0.837868038, -2.619754388, 0.764774383, -0.535000137, -0.690184327, -5.151195198, -14.0, -3.464587528, 0.284080343, -1.691824518, -14.0, -3.914232238, -14.0, -3.023284918, -2.715530518, -0.307583367, -2.819062758, -2.137271018, -5.261782698, 0.747373103, -14.0, -4.101401528, -6.307914438, -1.567608568, -1.876886338, -3.817754278, -6.613311218, -0.330758778, -0.393657657, -2.791418778, -0.108292347, -0.234562547, -5.009914078, -3.640562858, -0.302405087, -7.831256728, -14.0, 1.982915493), 'HF')",18
"((-14.0, 1.056878815, -14.0, -4.124488125, -0.239190535, -14.0, -14.0, -1.185443375, -14.0, -14.0, -14.0, 0.894007495, -0.714449025, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -4.776383215, -14.0, -14.0, -14.0, -4.312106275, -4.031281215, -14.0, -1.443300645, -14.0, -14.0, -14.0, -14.0, -2.257574085, -14.0, -3.826185305, -14.0, -2.904012515, -5.215566315, -14.0, -14.0, -14.0, 3.940065265), 'PS')",1296
"((-2.234712768, -14.0, 3.539258883, -1.924356498, -0.104022968, -1.829691128, -2.402710828, 2.014647623, -2.741452678, -2.387862058, 3.033158563, 0.079255902, -0.826619318, -5.546834908, -4.110454908, -2.819054588, -14.0, -1.803719908, -14.0, -4.665287078, -14.0, -3.965640728, -4.035107768, 1.121712093, -1.269662658, -2.363288538, -4.818619498, -0.419752628, -5.751462818, -0.930301678, -7.804463108, -1.197709098, -14.0, -14.0, -5.187345338, -1.568022008, -0.894669588, -3.871599928, -0.892380378, -4.860991378, -14.0, -2.178221738, 0.599747712, -14.0, -14.0, 2.196401653), 'HF')",4
"((-14.0, -0.20741851, -14.0, -5.77571874, 0.41444386, -14.0, -5.71571745, -0.86440197, -14.0, -7.1970702, -14.0, -0.08750881, 1.77238431, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -6.13465258, -2.99216545, -14.0, -14.0, -14.0, -14.0, -14.0, -1.12264343, -4.81952061, -14.0, -14.0, -14.0, -2.37607463, -14.0, -3.45321393, -14.0, -8.40368128, -5.3841733, -14.0, -14.0, -4.78300872, 3.0842742), 'PS')",1309
"((-14.0, -14.0, -14.0, -3.444123693, 0.255921768, -14.0, -4.146339053, -2.162126233, -6.815416323, -4.196067953, -14.0, 1.513280138, -0.440449702, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -4.192216763, -14.0, -14.0, -14.0, 0.406657238, -4.287737533, -0.910224872, -14.0, -14.0, -14.0, -3.205118873, -14.0, -1.966259353, -14.0, -14.0, -7.637162483, -14.0, -0.785323422, -14.0, -4.065370063, -14.0, -14.0, -14.0, -4.022147043, -5.421215683, -3.525891543, 2.495661008), 'PS')",1517
"((-2.63211299, -14.0, -0.28891057, 0.12395832, 0.10572285, -3.23205767, -3.2937898, 1.31401279, -1.76487754, -2.0408271, 2.36028579, 0.15137697, -0.08125308, -4.86204012, -4.56551747, -2.10901142, -4.75060923, -0.48691084, -14.0, -3.88712396, -14.0, -2.23414724, -14.0, 0.62762714, -4.66898462, -1.33060129, -5.49822989, -0.05757577, -14.0, -14.0, -5.70815398, -1.47625424, -14.0, -4.70403504, -5.16158436, -4.95426706, -0.90568787, -14.0, -0.13018774, -3.77336699, -14.0, -1.98465918, 0.26947479, -14.0, -4.5749809, 2.27621926), 'PS')",2078
"((-1.746454393, -14.0, 2.926319778, -0.226353462, -0.916615612, -0.124289312, -0.690837683, 1.193237238, -3.389982923, -1.336785963, 3.340242598, 1.097559788, -0.611312332, -14.0, -14.0, -2.265799723, -14.0, -1.143102993, -14.0, -3.052288523, -14.0, -14.0, -2.566858323, 2.143509548, -2.021769713, -0.679992602, -14.0, -1.166353473, -3.217393413, 0.464972808, -14.0, -2.501108973, -14.0, -14.0, -4.540061183, -0.769873402, 0.486876968, -14.0, -4.896458503, -14.0, -2.397620393, -0.862102442, 0.619529728, -4.192054553, -3.384377463, 2.930847618), 'HF')",3
"((-14.0, 1.843105313, -14.0, -5.754949598, -0.139265837, -14.0, -14.0, -1.915938248, -14.0, -4.095705338, -14.0, 2.182948953, -0.805992427, -2.523294158, -14.0, -14.0, -14.0, -0.266203917, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -3.677203378, -1.918680148, -14.0, -14.0, -14.0, -3.087877148, -4.159498268, -2.841417518, -14.0, -14.0, -14.0, -14.0, -0.093205867, -14.0, -5.494150208, -14.0, -14.0, -14.0, -2.465646508, -8.623493048, -14.0, 3.073889223), 'PS')",1528
"((-2.890288385, -14.0, 1.150666195, -0.874642575, 0.082726635, -3.866264245, -1.782223005, 1.038381755, -2.121672395, -2.703173695, 2.279196855, 0.680489955, -0.242512105, -14.0, -14.0, -14.0, -14.0, -1.839345715, -14.0, -2.418045105, -14.0, -5.743882425, -5.316838105, 1.396956245, -1.985350395, -0.948837765, -14.0, -0.288181435, -5.600350605, -14.0, -6.780567125, -1.416916565, -3.383369845, -14.0, -5.131591595, -2.710474665, -1.090973515, -14.0, -0.614397455, -14.0, -5.126391615, -1.143978185, 0.738681785, -5.631878605, -5.325376195, 2.425163445), 'NP')",984
"((-5.943880298, 1.322075733, -14.0, -5.063865808, 0.744080282, -14.0, -5.734134308, -0.451944028, -14.0, -5.093039838, -14.0, -0.316194178, -0.415450628, -14.0, -14.0, -14.0, -4.025141698, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.381045848, -5.792071118, -0.376906118, -14.0, -14.0, -14.0, -2.022945608, -14.0, -2.191986328, -14.0, -14.0, -8.247775778, -14.0, -0.508364678, -3.123983818, -6.509658528, -4.976685338, -14.0, -14.0, -14.0, -8.522021508, -14.0, 1.956270723), 'PS')",1746
"((-4.64263655, -14.0, 2.47485264, -1.90584854, -0.45382263, -4.34624749, -3.5569714, 1.36250897, 0.53108906, -2.2609348, 2.77813409, 0.30916875, -1.18021508, -14.0, -14.0, -14.0, -14.0, -2.86499409, -14.0, -2.25818626, -14.0, -4.29829976, -4.26693056, 1.73832493, -2.05942137, -0.42989066, -14.0, -14.0, -14.0, -0.21740682, -14.0, -1.18839296, -2.6047992, -14.0, -4.90476168, -1.59072273, -0.14593133, -14.0, -5.37956412, -2.59603868, -3.46407016, -2.45524864, 0.72863374, -14.0, -14.0, 1.78814692), 'HF')",7
"((-0.54164756, -14.0, 1.10450148, 1.11242702, 1.01608238, -14.0, -0.32451631, 2.12065529, 1.25324061, -2.80024921, 4.04591734, 0.98241885, -1.21947268, -14.0, -14.0, -14.0, -1.86086373, -0.41705999, -14.0, -14.0, -14.0, -3.96177512, -14.0, 3.37912892, -2.7132527, -1.83632217, -14.0, -0.65135331, -14.0, -14.0, -14.0, -1.79289437, -14.0, -14.0, -3.78193615, -1.90338775, -1.98527862, -14.0, -3.38654454, -14.0, -3.26744281, -0.35329153, 1.88230012, -5.79530014, -3.31812599, 2.76209061), 'NP')",1140
"((-2.760008338, -14.0, -0.334926978, -1.495531358, 0.784863792, -3.468101998, -2.009959198, 1.567973973, -14.0, -2.631755358, 2.476918353, 1.224716663, 0.292765333, -2.904666398, -3.944393348, -2.515960028, -14.0, 0.135488733, -14.0, -3.370528108, -14.0, -2.001754558, -2.946434278, 0.533214833, -2.394350798, -0.134321808, -4.502115208, 0.010185203, -14.0, -1.429921678, -14.0, -1.055907468, -1.292150968, -1.804728398, -14.0, 0.029091143, -1.617100858, -1.907057748, -0.661460308, -3.057277588, -14.0, -1.814062708, 1.279715623, -4.587374908, -14.0, 1.888144533), 'HF')",36
"((-1.92762422, -14.0, 1.27713636, -2.36427943, -0.00946522, -3.69424102, -2.6077637, 0.14262364, -1.28312286, -1.90827114, 2.13882861, -1.47833916, -1.21515142, -14.0, -3.19321717, 0.48914348, -1.30746141, -1.07149365, -14.0, -14.0, -14.0, -1.87227217, -3.12416514, -0.56447829, -1.55766687, -3.10675652, -4.4907817, -0.25248841, -5.47343211, -4.58695324, -14.0, -1.6924133, -0.85126963, -6.95638876, -5.99566127, -2.18977739, -0.99920694, -14.0, -0.45882854, -1.35803614, -14.0, -3.47752567, 0.21861297, -14.0, -14.0, 2.70108546), 'NP')",1034
"((-2.051755583, -14.0, -2.968483353, -2.951555733, 0.172211308, -14.0, -0.934830133, -1.382173723, -14.0, -3.266414763, 1.015900278, 0.421186338, 0.565593697, -5.136756623, -14.0, -3.589680943, -14.0, -14.0, -14.0, -2.677030773, -14.0, -3.366644623, -14.0, 0.982312078, -3.815010473, -2.340787923, -14.0, -1.947862483, -14.0, -3.773670813, -14.0, -1.305328063, -14.0, -4.399228383, -14.0, -14.0, -1.154402223, -14.0, -2.688131323, -14.0, -14.0, -3.188173963, -0.048854112, -4.451757133, -3.720269463, 2.287518978), 'NP')",1546
"((-4.326937663, -14.0, 3.710023188, -1.552560753, -0.275691422, -2.280403973, -1.259152183, 0.957574738, -3.452879263, -2.499462163, 3.171215248, -1.233829893, -0.750417132, -4.775723663, -5.545953233, -2.944201473, -14.0, -1.529243603, -14.0, -3.327172333, -14.0, -14.0, -1.775682113, 0.602315758, -1.386253323, -2.270663923, -14.0, -0.866499152, -5.195206913, -0.075615082, -14.0, -1.882727503, -2.780800733, -14.0, -5.353861953, -0.918707982, -0.765455962, -1.799162023, -0.560979212, -3.529038743, -14.0, -2.067042043, -0.615383492, -14.0, -5.032033353, 2.923874888), 'HF')",5
"((-2.43665492, -14.0, 3.70567764, 0.09298641, 0.16473508, -14.0, -0.4864723, 1.66867329, -3.00773687, -3.00816172, 3.30005953, -0.28647095, -1.20205922, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.75789693, -14.0, -3.38820346, -4.4136896, 1.75909102, -1.06481387, -1.46836254, -14.0, -0.47966463, -14.0, -2.47871535, -14.0, -1.0041399, -2.26764015, -4.66510678, -4.15905369, 0.45205549, -1.38402895, -3.62992174, -1.10440455, -14.0, -2.36968189, -2.46973692, -1.83120148, -14.0, -3.89426061, 2.22343377), 'HF')",13
"((-2.420805918, -14.0, 0.689407863, -0.021700427, -0.281721247, -3.668003028, -0.626523747, 1.503343193, -0.792019387, -2.906590088, 2.995165313, 0.084513773, -2.467836468, -14.0, -14.0, -14.0, -3.996778788, -1.616846678, -14.0, -3.303329278, -14.0, -5.320596058, -14.0, 2.392490343, -1.291467888, -1.429742358, -8.704998328, -2.047250118, -2.663205388, -0.086756947, -14.0, -1.515335918, -1.495986178, -5.312045138, -3.937588758, 0.271198353, -0.837295937, -14.0, -4.227057258, -14.0, -2.979662148, -1.279410638, 0.884842053, -5.473339148, -4.061434248, 2.634353103), 'HF')",30
"((-1.67027631, -14.0, 2.0808629, -0.58804255, -0.19423471, -14.0, -2.73233935, 1.2746112, 0.28613583, -2.26165577, 3.49792458, 1.02289797, -0.23637135, -14.0, -14.0, -14.0, -3.19236344, -0.01388217, -14.0, -14.0, -14.0, -14.0, -14.0, 2.41446933, -1.82715239, -1.42158896, -3.58399174, -2.21339922, -14.0, -0.96203244, -14.0, -1.24848522, -1.93591305, -14.0, -5.70054276, -1.65258002, -0.29979925, -14.0, -14.0, -3.22740883, -3.97600661, -1.85397606, 0.79534508, -5.16551353, -14.0, 1.74251918), 'HF')",24
"((-1.749372155, -14.0, 0.183218925, -0.506969385, -0.083383295, -4.834693305, -1.602287565, 2.036706125, -0.186678415, -2.200825925, 2.756743935, -0.294732525, -1.213780425, -14.0, -14.0, -14.0, -14.0, -0.533343835, -14.0, -5.626193935, -14.0, -14.0, -14.0, 1.703495445, -2.439569275, -2.346022485, -14.0, -0.232006545, -4.802704985, -1.050813285, -14.0, -1.456575495, -14.0, -5.038215955, -5.184316255, -1.280319305, -0.144253725, -14.0, -3.426083555, -4.262698145, -3.447781475, -1.538176605, 1.699013495, -7.385566105, -14.0, 1.684212515), 'HF')",8
"((-4.588183058, -14.0, 2.140340983, -0.708890417, 0.124450033, -4.298720688, -1.279009288, 1.589745943, -4.145193458, -3.438671828, 2.830445893, -0.150621978, -1.171846998, -14.0, -14.0, -4.487585918, -4.023042358, -2.423748528, -14.0, -14.0, -14.0, -14.0, -5.395162998, 1.694281983, -1.498376158, -1.340619118, -4.950444078, -0.105281048, -14.0, -1.493257358, -14.0, -1.043742458, -4.556472458, -14.0, -6.889787938, -1.433036908, -1.236911728, -14.0, -0.081788207, -3.657612918, -14.0, -1.819477538, -0.059072817, -6.592507898, -5.377845078, 2.156204153), 'HF')",5
"((-3.024306868, -14.0, 1.832665123, 0.564244942, -0.175530178, -3.786048948, -1.033485218, 1.830024953, 0.093723092, -1.778269398, 4.476642103, -1.026566648, -0.991209468, -14.0, -14.0, -14.0, -3.212299688, -1.095124018, -14.0, -14.0, -14.0, -14.0, -14.0, 2.890490983, -1.418171878, -1.769949338, -3.256811588, -1.602245358, -4.373321968, -0.401422308, -14.0, -1.891238138, -3.747971098, -14.0, -5.754048308, -0.510818728, -1.059855378, -3.942936408, -14.0, -4.829625958, -3.023655518, -1.091642138, 0.588003952, -5.218797258, -14.0, 3.126623693), 'HF')",4
"((-2.843131005, -14.0, 0.290145885, -1.107827715, -0.353605185, -3.228457815, -1.897180705, 0.463029595, -4.738609695, -3.406223995, 2.301401115, 0.050669375, -1.319644605, -5.470625175, -4.798208955, -2.236850755, -14.0, -2.662166515, -14.0, -4.972669515, -14.0, -3.383465215, -14.0, -0.438992155, -3.916722255, -3.501271415, -5.595560585, -2.754809135, -14.0, -14.0, -14.0, -1.224983985, -4.911300795, -7.054837065, -14.0, -3.272880605, -1.442056465, -14.0, 0.361122825, -6.343939285, -14.0, -3.741051685, 0.373524075, -7.870527945, -3.218936785, 3.020645635), 'PS')",2092
"((-3.246375038, -14.0, -3.449335348, -3.507147158, -0.250711828, -5.090147968, -3.898440918, 0.095874643, 0.119762173, -1.738250268, 2.229253733, 0.789368982, -2.229754968, -14.0, -14.0, -14.0, -14.0, -1.652176008, -14.0, -14.0, -14.0, -14.0, -14.0, 0.923927642, -3.927438998, -0.920930748, -14.0, -1.357282558, -14.0, -2.505154258, -14.0, -0.992043398, -14.0, -14.0, -6.109823368, -3.428992698, -0.627018078, -14.0, -4.082810968, -5.044413898, -2.987436448, -1.719317668, -0.140389627, -6.157817488, -14.0, 1.869773303), 'NP')",1006
"((-14.0, 1.546322915, -14.0, -14.0, -0.747101485, -14.0, -14.0, -3.312373265, -14.0, -3.806160755, -14.0, 0.257865195, -0.045124585, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.191339165, -14.0, -14.0, -6.406346375, -14.0, -14.0, -1.272295325, -14.0, -14.0, -6.418063115, -14.0, -0.827920125, -14.0, -14.0, -14.0, -4.330348045, -14.0, -14.0, -14.0, -4.319794555, 2.847316935), 'PS')",1309
"((-2.84422038, -14.0, 3.4949548, -0.00675878, -0.09103291, -2.8735823, -1.94262314, 0.72542897, -3.21494585, -2.40694976, 3.40232229, 0.57949532, -1.07536404, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -2.74780113, -3.41133859, 1.3692501, -0.96310127, -4.67395082, -5.20472355, -0.76616785, -2.66320114, -0.42486333, -14.0, -0.93995734, -14.0, -4.42096744, -5.06248812, -1.3979408, -1.21215035, -14.0, -3.37131227, -14.0, -14.0, -1.50200862, -0.43130078, -6.37790594, -14.0, 2.2431406), 'HF')",21
"((-14.0, 2.252761115, -14.0, -3.231403315, 0.292277415, -14.0, -14.0, -1.710132365, -14.0, -14.0, -14.0, 0.886534965, -0.482919075, -14.0, -14.0, -14.0, -2.704745605, 0.708393375, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -1.001524205, -2.037885185, -14.0, -14.0, -14.0, -3.250727225, -14.0, -3.219268625, -14.0, -14.0, -14.0, -14.0, -1.104684885, -14.0, -4.548508725, -14.0, -1.897747445, -8.083801025, -14.0, -4.931006055, -3.625450595, 4.031676095), 'PS')",1480
